candidate_id,status,evidence_level,source_kind,title,authors,year,venue,doi,url,arxiv_id,topics,abstract_available,abstract_summary,relevance_to_corpus,limitations,audit_ids,source_files,raw_reference
S5f79941c2c,resolved_with_abstract,abstract_read,arxiv,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,Shunyu Yao; Dian Yu; Jeffrey Zhao; Izhak Shafran; Thomas L. Griffiths; Yuan Cao; Karthik Narasimhan,2023,arXiv,,http://arxiv.org/abs/2305.10601v2,2305.10601,uncertainty_inquiry;world_models,True,"To surmount these challenges, we introduce a new framework for language model inference, Tree of Thoughts (ToT), which generalizes over the popular Chain of Thought approach to prompting language models, and enables exploration over coherent units of text (thoughts) that serve as intermediate steps toward problem solving. Our experiments show that ToT significantly enhances language models' problem-solving abilities on three novel tasks requiring non-trivial planning or search: Game of 24, Creative Writing, and...","Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0149,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Yao, Shunyu and Yu, Dian and Zhao, Jeffrey and Shafran, Izhak and Griffiths, Thomas L. and Cao, Yuan and Narasimhan, Karthik (). Tree of Thoughts: Deliberate Problem Solving with Large Language Models. Advances in Neural Information Processing Systems"
S9040a88e8a,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Underspecification Presents Challenges for Credibility in Modern Machine Learning,,2022,,,,,ood_generalization,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0118;R0160,.;/;0;2;6;_;a;b;c;d;e;f;g;i;k;l;m;n;o;p;r;s;t;u;v;w,"D'Amour, A. et al. Underspecification Presents Challenges for Credibility in Modern Machine Learning. JMLR 23(226):1-61 (2022)."
S24a406bc4c,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Universal Artificial Intelligence: Sequential Decisions Based on Algorithmic Probability,,2005,,,,,description_length,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds simplicity, compression, and inductive-bias interpretations of generalization.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0122,.;/;_;a;c;d;e;i;k;m;n;p;r;s;u;v;w,"Hutter, M. Universal Artificial Intelligence: Sequential Decisions Based on Algorithmic Probability. Springer (2005)."
Sa06325970b,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Value of information in active inference: explicit treatment of intervention value vs information value Honest framing line: > Paper 23A redefines the program's probe-value signal as marginal MAE reducibility - the expected benefit of one more identifying intervention - and introduces a re-engagement mechanism that detects boundary staleness via non-null prediction surprise,,,,,,,causal_representation;uncertainty_inquiry,False,Resolved as a foundational topic rather than a single metadata record: active inference and precision/value-of-information framing. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0077,.;/;_;a;b;d;e;g;i;l;m;n;o;p;r;s;t;u;v,Value of information in active inference: explicit treatment of intervention value vs information value Honest framing line: > Paper 23A redefines the program's probe-value signal as marginal MAE reducibility - the expected benefit of one more identifying intervention - and introduces a re-engagement mechanism that detects boundary staleness via non-null prediction surprise. Both upgrades address concrete bottlenecks Paper 22 named: oracle confounding (current error != value) and self-silencing (probe stops -> no data -> probe stays stopped).
Sf7d52174e7,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Variational information maximisation for intrinsically motivated reinforcement learning,,2015,,,,,uncertainty_inquiry,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Mohamed, S., & Rezende, D. J. (2015). Variational information maximisation for intrinsically motivated reinforcement learning. Advances in Neural Information Processing Systems, 28."
Se3bc961bd1,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"Vervaeke relevance realization (lecture series) - relevance under representational bounds Plus the philosophical correlates the program operationalizes: Heidegger, Gibson, Uexküll, enactivism (Maturana/Varela/Thompson/Di Paolo), cybernetics (Ashby), active inference (Friston), pragmatism (Dewey), Canguilhem, Jonas, Simondon",,,,,,,world_models,False,Resolved as a foundational topic rather than a single metadata record: active inference and precision/value-of-information framing. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0081,.;/;_;a;b;c;d;e;f;i;l;m;n;o;p;r;s;t;y,"Vervaeke relevance realization (lecture series) - relevance under representational bounds Plus the philosophical correlates the program operationalizes: Heidegger, Gibson, Uexküll, enactivism (Maturana/Varela/Thompson/Di Paolo), cybernetics (Ashby), active inference (Friston), pragmatism (Dewey), Canguilhem, Jonas, Simondon."
Sf56633987d,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"Vervaeke, Awakening from the Meaning Crisis",,,,,,,meaning_mind,False,Resolved as a foundational topic rather than a single metadata record: relevance realization and meaning-making. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds the philosophical/neurobiological bridge from signal processing to meaning, relevance, attention, and organism-relative worlds.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0140,.;/;_;a;d;e;l;m;n;o;p;r;s;w,"Vervaeke, Awakening from the Meaning Crisis"
S5683a1d8ec,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Viability Theory,,1991,,,,,agency_viability,False,Resolved as a foundational topic rather than a single metadata record: viability theory and constrained dynamical systems. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0111,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;t;u;v,"Aubin, J.-P. (1991). Viability Theory. Birkhauser."
Sc5c7f7e36c,resolved_with_abstract,abstract_read,arxiv,Voyager: An Open-Ended Embodied Agent with Large Language Models,Guanzhi Wang; Yuqi Xie; Yunfan Jiang; Ajay Mandlekar; Chaowei Xiao; Yuke Zhu; Linxi Fan; Anima Anandkumar,2023,arXiv,,http://arxiv.org/abs/2305.16291v2,2305.16291,causal_representation;agency_viability;uncertainty_inquiry,True,"We introduce Voyager, the first LLM-powered embodied lifelong learning agent in Minecraft that continuously explores the world, acquires diverse skills, and makes novel discoveries without human intervention. Empirically, Voyager shows strong in-context lifelong learning capability and exhibits exceptional proficiency in playing Minecraft.","Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Abstract metadata was available; full text was not automatically read in this pass.,R0147,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Wang, Guanzhi and Xie, Yuqi and Jiang, Yunfan and Mandlekar, Ajay and Xiao, Chaowei and Zhu, Yuke and Fan, Linxi and Anandkumar, Anima (). Voyager: An Open-Ended Embodied Agent with Large Language Models. Transactions on Machine Learning Research"
S7e990eba1d,resolved_with_abstract,abstract_read,arxiv,Weakly supervised causal representation learning,Johann Brehmer; Pim de Haan; Phillip Lippe; Taco Cohen,2022,arXiv,,http://arxiv.org/abs/2203.16437v3,2203.16437,causal_representation;uncertainty_inquiry;world_models,True,"We then introduce implicit latent causal models, variational autoencoders that represent causal variables and causal structure without having to optimize an explicit discrete graph structure. On simple image data, including a novel dataset of simulated robotic manipulation, we demonstrate that such models can reliably identify the causal structure and disentangle causal variables.","Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0015;R0049;R0059;R0089;R0107;R0170,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;v;w;x;y;z,"Brehmer, J., De Haan, P., Lippe, P., & Cohen, T. (2022). Weakly supervised causal representation learning. Advances in Neural Information Processing Systems, 35."
S9fe48dd9d0,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,weakly-supervised causal representation learning: interventional pairs unlock identifiability,,,,,,,causal_representation;world_models,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0056,.;/;_;a;c;d;e;g;i;l;m;n;o;p;r;s;t;v,Brehmer et al. weakly-supervised causal representation learning: interventional pairs unlock identifiability.
Sf5771e14e5,resolved_with_abstract,abstract_read,arxiv,WebArena: A Realistic Web Environment for Building Autonomous Agents,Shuyan Zhou; Frank F. Xu; Hao Zhu; Xuhui Zhou; Robert Lo; Abishek Sridhar; Xianyi Cheng; Tianyue Ou; Yonatan Bisk; Daniel Fried; Uri Alon; Graham Neubig,2023,arXiv,,http://arxiv.org/abs/2307.13854v4,2307.13854,agency_viability;ood_generalization;world_models,True,"The results demonstrate that solving complex tasks is challenging: our best GPT-4-based agent only achieves an end-to-end task success rate of 14.41%, significantly lower than the human performance of 78.24%.","Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0152,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Zhou, Shuyan and Xu, Frank F. and Zhu, Hao and Zhou, Xuhui and Lo, Robert and Sridhar, Abishek and Cheng, Xianyi and Bisk, Yonatan and Fried, Daniel and Alon, Uri and others (). WebArena: A Realistic Web Environment for Building Autonomous Agents. International Conference on Learning Representations"
Sb2ad4a427a,resolved_with_abstract,abstract_read,arxiv,What Uncertainties Do We Need in Bayesian Deep Learning for Computer Vision?,Alex Kendall; Yarin Gal,2017,arXiv,,http://arxiv.org/abs/1703.04977v2,1703.04977,uncertainty_inquiry;ood_generalization,True,There are two major types of uncertainty one can model. Aleatoric uncertainty captures noise inherent in the observations.,"Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer.",Abstract metadata was available; full text was not automatically read in this pass.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Kendall, A., & Gal, Y. (2017). What uncertainties do we need in Bayesian deep learning for computer vision? Advances in Neural Information Processing Systems, 30."
S6fe77e4d77,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"When Active Learning Fails, Uncalibrated Out-of-Distribution Uncertainty Epistemic uncertainty calibration:",,,,,,,uncertainty_inquiry;ood_generalization,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0084,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;v;z,"When Active Learning Fails, Uncalibrated Out-of-Distribution Uncertainty Epistemic uncertainty calibration:"
S23adffd29b,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,WILDS: A Benchmark of in-the-Wild Distribution Shifts,,,,,,,general_foundation,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0165,.;/;0;2;6;_;a;b;c;d;e;f;g;i;k;l;m;n;o;p;r;s;t;u,"Koh, Pang Wei and Sagawa, Shiori and Marklund, Henrik and Xie, Sang Michael and Zhang, Marvin and Balsubramani, Akshay and Hu, Weihua and Yasunaga, Michihiro and Phillips, Richard Lanas and Beery, Sara and others (). WILDS: A Benchmark of in-the-Wild Distribution Shifts. International Conference on Machine Learning"
Sd9942e3f7e,resolved_with_abstract,abstract_read,arxiv,World Models,David Ha; Jürgen Schmidhuber,2018,arXiv,,http://arxiv.org/abs/1803.10122v4,1803.10122,agency_viability;uncertainty_inquiry;world_models,True,We explore building generative neural network models of popular reinforcement learning environments. Our world model can be trained quickly in an unsupervised manner to learn a compressed spatial and temporal representation of the environment.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0059;R0137,.;/;_;a;c;d;e;h;i;k;l;m;n;o;p;r;s;t;w;y,"Ha, D., & Schmidhuber, J. (2018). World models. Advances in Neural Information Processing Systems, 31."
